txn_id,timestamp,from_acct,to_acct,amount,anomaly_type,label
T7370,2025-02-07 17:30:00,A0140,A0058,6326.72,normal,0
T16167,2025-02-07 17:44:00,A0444,A0079,3399.59,normal,0
T10186,2025-02-07 17:52:00,A0393,A0177,4380.57,normal,0
T21992,2025-02-07 17:57:00,A0013,A0013,1319.34,self_loop,1
T10343,2025-02-07 17:58:00,A0358,A0288,3156.21,normal,0
T25318,2025-02-07 18:41:00,A0347,A0145,9920.44,structuring,1
T9509,2025-02-07 19:01:00,A0176,A0145,3958.49,normal,0
T12196,2025-02-07 20:10:00,A0022,A0271,1504.22,normal,0
T8856,2025-02-07 20:41:00,A0401,A0499,2087.94,normal,0
T4529,2025-02-08 10:43:00,A0020,A0114,6071.98,normal,0
T12967,2025-02-08 12:36:00,A0349,A0393,1730.97,normal,0
T7296,2025-02-08 14:53:00,A0171,A0066,6892.63,normal,0
T637,2025-02-08 15:54:00,A0347,A0490,6667.9,normal,0
T21318,2025-02-08 16:34:00,A0309,A0309,5276.79,self_loop,1
T4846,2025-02-08 16:41:00,A0231,A0311,2463.7,normal,0
T2778,2025-02-08 18:04:00,A0213,A0414,9190.31,normal,0
T9895,2025-02-08 18:58:00,A0326,A0005,2060.44,normal,0
T7939,2025-02-09 08:42:00,A0201,A0033,2617.24,normal,0
T1843,2025-02-09 12:20:00,A0439,A0046,3404.26,normal,0
T21334,2025-02-09 13:18:00,A0014,A0014,4940.84,self_loop,1
T18897,2025-02-09 13:21:00,A0182,A0442,1909.69,normal,0
T22455,2025-02-09 14:05:00,A0378,A0378,6684.75,self_loop,1
T25030,2025-02-09 14:18:00,A0217,A0088,9888.37,structuring,1
T18822,2025-02-09 14:39:00,A0065,A0107,1036.11,normal,0
T4348,2025-02-09 15:00:00,A0215,A0136,1633.15,normal,0
T14317,2025-02-09 17:38:00,A0129,A0088,8000.57,normal,0
T24013,2025-02-10 01:23:00,A0415,A0151,1557.35,after_hours,1
T23039,2025-02-10 02:09:00,A0072,A0467,8291.7,after_hours,1
T23990,2025-02-10 02:14:00,A0302,A0379,1851.75,after_hours,1
T23470,2025-02-10 05:00:00,A0328,A0248,7848.81,after_hours,1
T23043,2025-02-10 05:15:00,A0102,A0254,6552.82,after_hours,1
T2835,2025-02-10 06:50:00,A0033,A0392,4434.94,normal,0
T7167,2025-02-10 07:02:00,A0140,A0118,4874.64,normal,0
T18115,2025-02-10 07:13:00,A0495,A0421,4254.52,normal,0
T16656,2025-02-10 08:00:00,A0259,A0334,2683.66,normal,0
T8857,2025-02-10 08:57:00,A0399,A0344,3888.01,normal,0
T20561,2025-02-10 09:05:00,A0259,A0347,7598.56,circular_flow,1
T20560,2025-02-10 09:05:00,A0457,A0259,7698.56,circular_flow,1
T20559,2025-02-10 09:05:00,A0347,A0457,7798.56,circular_flow,1
T19080,2025-02-10 09:06:00,A0161,A0337,3671.19,normal,0
T1557,2025-02-10 09:11:00,A0323,A0090,1554.33,normal,0
T12112,2025-02-10 09:11:00,A0471,A0366,5832.08,normal,0
T8352,2025-02-10 09:28:00,A0427,A0349,6248.0,normal,0
T11879,2025-02-10 09:30:00,A0109,A0441,9369.26,normal,0
T7535,2025-02-10 09:37:00,A0350,A0140,572.74,normal,0
T12182,2025-02-10 09:43:00,A0344,A0199,9652.5,normal,0
T8642,2025-02-10 09:49:00,A0496,A0008,821.75,normal,0
T5729,2025-02-10 09:50:00,A0355,A0340,1924.88,normal,0
T7969,2025-02-10 10:03:00,A0175,A0195,3510.64,normal,0
T11231,2025-02-10 10:15:00,A0124,A0342,5864.32,normal,0
T6572,2025-02-10 10:26:00,A0413,A0236,3892.68,normal,0
T9439,2025-02-10 10:29:00,A0093,A0294,7434.84,normal,0
T10101,2025-02-10 10:30:00,A0092,A0238,5231.52,normal,0
T5247,2025-02-10 10:40:00,A0191,A0019,8519.62,normal,0
T18619,2025-02-10 10:42:00,A0098,A0285,3655.04,normal,0
T19521,2025-02-10 10:51:00,A0130,A0305,7106.56,normal,0
T12846,2025-02-10 11:02:00,A0334,A0384,574.55,normal,0
T7622,2025-02-10 11:02:00,A0004,A0032,2657.37,normal,0
T4861,2025-02-10 11:24:00,A0496,A0236,1663.42,normal,0
T3376,2025-02-10 11:28:00,A0322,A0385,3996.09,normal,0
T6551,2025-02-10 11:45:00,A0275,A0309,393.19,normal,0
T11985,2025-02-10 12:15:00,A0161,A0288,3471.65,normal,0
T3911,2025-02-10 12:39:00,A0334,A0061,7920.1,normal,0
T21382,2025-02-10 12:53:00,A0360,A0360,5169.58,self_loop,1
T13259,2025-02-10 12:57:00,A0083,A0060,9183.47,normal,0
T723,2025-02-10 13:04:00,A0146,A0103,7912.97,normal,0
T636,2025-02-10 13:05:00,A0118,A0104,8365.91,normal,0
T1446,2025-02-10 13:08:00,A0063,A0432,3801.67,normal,0
T7057,2025-02-10 13:22:00,A0234,A0002,3173.03,normal,0
T24068,2025-02-10 13:22:00,A0115,A0024,9369.72,structuring,1
T5587,2025-02-10 13:27:00,A0493,A0323,611.42,normal,0
T18755,2025-02-10 13:27:00,A0476,A0021,4368.58,normal,0
T181,2025-02-10 13:27:00,A0495,A0167,1801.54,normal,0
T8806,2025-02-10 13:30:00,A0444,A0202,8946.01,normal,0
T3112,2025-02-10 13:34:00,A0221,A0182,1043.22,normal,0
T9267,2025-02-10 13:37:00,A0110,A0025,3651.28,normal,0
T5938,2025-02-10 13:40:00,A0102,A0081,4302.73,normal,0
T4259,2025-02-10 13:46:00,A0349,A0384,796.44,normal,0
T11287,2025-02-10 13:52:00,A0246,A0348,3142.54,normal,0
T13776,2025-02-10 13:59:00,A0353,A0455,1276.27,normal,0
T3532,2025-02-10 14:03:00,A0330,A0125,2195.3,normal,0
T14957,2025-02-10 14:19:00,A0300,A0006,9961.06,normal,0
T4556,2025-02-10 14:20:00,A0420,A0207,5130.3,normal,0
T10785,2025-02-10 14:20:00,A0320,A0212,3540.73,normal,0
T18340,2025-02-10 14:31:00,A0227,A0416,9239.7,normal,0
T15478,2025-02-10 14:34:00,A0167,A0500,6043.24,normal,0
T1695,2025-02-10 14:46:00,A0177,A0498,4634.51,normal,0
T25443,2025-02-10 14:47:00,A0367,A0475,9168.81,structuring,1
T10703,2025-02-10 14:51:00,A0291,A0252,8108.45,normal,0
T2704,2025-02-10 15:21:00,A0441,A0095,1868.52,normal,0
T25411,2025-02-10 15:36:00,A0378,A0342,9979.95,structuring,1
T19353,2025-02-10 15:55:00,A0136,A0422,1427.16,normal,0
T5676,2025-02-10 15:55:00,A0101,A0380,3979.63,normal,0
T15504,2025-02-10 15:59:00,A0353,A0035,2345.31,normal,0
T1859,2025-02-10 16:10:00,A0295,A0429,626.69,normal,0
T21718,2025-02-10 16:20:00,A0413,A0413,7247.91,self_loop,1
T3090,2025-02-10 16:21:00,A0437,A0499,687.86,normal,0
T6458,2025-02-10 16:45:00,A0251,A0478,6071.72,normal,0
T21754,2025-02-10 16:47:00,A0141,A0141,2060.2,self_loop,1
T1048,2025-02-10 17:21:00,A0033,A0173,4363.14,normal,0
T13402,2025-02-10 17:24:00,A0378,A0213,7973.23,normal,0
T19055,2025-02-10 17:50:00,A0307,A0002,4392.21,normal,0
T9440,2025-02-10 17:58:00,A0046,A0098,3758.15,normal,0
T5212,2025-02-10 19:11:00,A0098,A0374,1572.81,normal,0
T8338,2025-02-10 19:13:00,A0119,A0376,1457.63,normal,0
T24806,2025-02-10 20:02:00,A0347,A0172,9655.34,structuring,1
T15861,2025-02-10 20:19:00,A0435,A0169,2814.85,normal,0
T10113,2025-02-10 20:38:00,A0207,A0498,1074.23,normal,0
T21408,2025-02-10 20:44:00,A0259,A0259,5947.76,self_loop,1
T22947,2025-02-11 02:43:00,A0391,A0054,2924.1,after_hours,1
T23207,2025-02-11 03:30:00,A0333,A0001,7288.3,after_hours,1
T23549,2025-02-11 03:34:00,A0378,A0193,1091.44,after_hours,1
T22855,2025-02-11 03:40:00,A0014,A0322,4104.46,after_hours,1
T24029,2025-02-11 03:45:00,A0102,A0454,5255.39,after_hours,1
T22689,2025-02-11 04:05:00,A0045,A0157,8666.95,after_hours,1
T23646,2025-02-11 04:05:00,A0112,A0160,1579.26,after_hours,1
T22664,2025-02-11 04:34:00,A0215,A0226,1507.78,after_hours,1
T23159,2025-02-11 04:35:00,A0280,A0153,3052.83,after_hours,1
T23837,2025-02-11 04:59:00,A0217,A0289,1114.47,after_hours,1
T14027,2025-02-11 06:29:00,A0095,A0349,3995.31,normal,0
T8362,2025-02-11 06:55:00,A0085,A0477,2435.95,normal,0
T15301,2025-02-11 07:08:00,A0410,A0231,6347.23,normal,0
T21168,2025-02-11 07:54:00,A0143,A0143,8125.94,self_loop,1
T18461,2025-02-11 08:23:00,A0080,A0322,5808.59,normal,0
T7606,2025-02-11 09:03:00,A0211,A0422,5054.28,normal,0
T12214,2025-02-11 09:05:00,A0428,A0308,1220.44,normal,0
T21603,2025-02-11 09:21:00,A0195,A0195,1046.82,self_loop,1
T21178,2025-02-11 09:24:00,A0288,A0288,3530.73,self_loop,1
T13461,2025-02-11 09:26:00,A0004,A0268,5843.36,normal,0
T9005,2025-02-11 09:36:00,A0372,A0144,502.96,normal,0
T8973,2025-02-11 09:57:00,A0316,A0323,6618.8,normal,0
T8913,2025-02-11 10:06:00,A0293,A0264,1997.32,normal,0
T24934,2025-02-11 10:13:00,A0115,A0444,9196.65,structuring,1
T10888,2025-02-11 10:22:00,A0215,A0167,6823.21,normal,0
T13785,2025-02-11 10:38:00,A0440,A0063,4838.21,normal,0
T22165,2025-02-11 10:40:00,A0215,A0215,5276.55,self_loop,1
T8667,2025-02-11 10:43:00,A0338,A0039,7321.06,normal,0
T6765,2025-02-11 10:45:00,A0455,A0275,7670.05,normal,0
T4050,2025-02-11 10:46:00,A0176,A0257,7066.58,normal,0
T10366,2025-02-11 10:46:00,A0211,A0489,685.34,normal,0
T25141,2025-02-11 10:53:00,A0491,A0378,9161.59,structuring,1
T18197,2025-02-11 10:55:00,A0085,A0164,4375.51,normal,0
T2597,2025-02-11 10:59:00,A0325,A0013,4120.62,normal,0
T21304,2025-02-11 11:05:00,A0016,A0016,2350.88,self_loop,1
T18100,2025-02-11 11:09:00,A0197,A0035,4905.14,normal,0
T13449,2025-02-11 11:23:00,A0274,A0442,4842.96,normal,0
T21279,2025-02-11 11:26:00,A0309,A0309,6122.24,self_loop,1
T536,2025-02-11 11:28:00,A0233,A0170,5645.49,normal,0
T9391,2025-02-11 11:56:00,A0413,A0054,9735.92,normal,0
T15211,2025-02-11 11:58:00,A0475,A0074,9393.75,normal,0
T16936,2025-02-11 12:02:00,A0101,A0478,8812.25,normal,0
T4720,2025-02-11 12:10:00,A0423,A0176,1629.7,normal,0
T16342,2025-02-11 12:17:00,A0032,A0076,2188.07,normal,0
T4735,2025-02-11 12:21:00,A0174,A0303,506.08,normal,0
T15958,2025-02-11 12:38:00,A0082,A0369,7915.38,normal,0
T5572,2025-02-11 12:48:00,A0202,A0010,7944.32,normal,0
T889,2025-02-11 12:56:00,A0273,A0461,2993.42,normal,0
T15095,2025-02-11 13:16:00,A0444,A0393,9264.15,normal,0
T5031,2025-02-11 13:29:00,A0108,A0039,8147.31,normal,0
T24926,2025-02-11 13:30:00,A0328,A0210,9691.77,structuring,1
T13926,2025-02-11 13:37:00,A0226,A0018,9866.57,normal,0
T24674,2025-02-11 13:39:00,A0367,A0124,9389.49,structuring,1
T5214,2025-02-11 13:46:00,A0090,A0235,9577.44,normal,0
T433,2025-02-11 13:56:00,A0453,A0077,443.03,normal,0
T7135,2025-02-11 13:56:00,A0052,A0410,9547.11,normal,0
T12143,2025-02-11 14:16:00,A0294,A0421,9616.81,normal,0
T7314,2025-02-11 14:26:00,A0070,A0313,7330.31,normal,0
T7585,2025-02-11 14:37:00,A0277,A0317,6789.89,normal,0
T9687,2025-02-11 14:38:00,A0091,A0191,3562.03,normal,0
T19479,2025-02-11 14:48:00,A0422,A0131,3333.17,normal,0
T719,2025-02-11 15:00:00,A0379,A0028,2506.18,normal,0
T14801,2025-02-11 15:08:00,A0245,A0439,5438.38,normal,0
T18833,2025-02-11 15:21:00,A0234,A0220,5767.6,normal,0
T15088,2025-02-11 15:22:00,A0286,A0463,7310.79,normal,0
T15874,2025-02-11 15:24:00,A0347,A0105,9700.35,normal,0
T16214,2025-02-11 15:33:00,A0279,A0182,7758.76,normal,0
T7860,2025-02-11 15:51:00,A0046,A0253,4556.44,normal,0
T3683,2025-02-11 15:54:00,A0238,A0306,2721.75,normal,0
T7995,2025-02-11 15:54:00,A0342,A0112,696.71,normal,0
T1097,2025-02-11 16:18:00,A0087,A0401,2527.1,normal,0
T14494,2025-02-11 16:28:00,A0004,A0231,1005.95,normal,0
T17065,2025-02-11 16:28:00,A0324,A0466,8627.88,normal,0
T18949,2025-02-11 16:39:00,A0326,A0384,4664.09,normal,0
T17165,2025-02-11 16:46:00,A0461,A0455,7520.51,normal,0
T9818,2025-02-11 16:51:00,A0241,A0098,8667.57,normal,0
T5908,2025-02-11 16:51:00,A0317,A0145,454.23,normal,0
T3317,2025-02-11 16:51:00,A0124,A0498,136.7,normal,0
T2165,2025-02-11 17:04:00,A0484,A0129,7280.62,normal,0
T5100,2025-02-11 17:08:00,A0389,A0030,6828.79,normal,0
T8030,2025-02-11 17:28:00,A0179,A0028,1913.73,normal,0
T21479,2025-02-11 17:29:00,A0045,A0045,1302.07,self_loop,1
T6702,2025-02-11 17:35:00,A0441,A0068,8942.02,normal,0
T16812,2025-02-11 17:38:00,A0350,A0264,7094.13,normal,0
T10752,2025-02-11 17:47:00,A0125,A0112,7340.2,normal,0
T10547,2025-02-11 18:32:00,A0425,A0330,625.46,normal,0
T24165,2025-02-11 20:22:00,A0080,A0289,9073.4,structuring,1
T23131,2025-02-12 00:52:00,A0391,A0395,2512.21,after_hours,1
T24043,2025-02-12 03:00:00,A0457,A0478,3702.3,after_hours,1
T23181,2025-02-12 03:11:00,A0280,A0119,4804.98,after_hours,1
T23209,2025-02-12 03:16:00,A0360,A0132,7987.45,after_hours,1
T22995,2025-02-12 04:12:00,A0175,A0443,8241.48,after_hours,1
T22879,2025-02-12 05:28:00,A0173,A0057,3184.69,after_hours,1
T18545,2025-02-12 06:00:00,A0495,A0007,7358.56,normal,0
T24684,2025-02-12 06:11:00,A0378,A0491,9625.28,structuring,1
T16336,2025-02-12 07:26:00,A0150,A0296,3944.77,normal,0
T12195,2025-02-12 08:24:00,A0242,A0255,9871.82,normal,0
T6151,2025-02-12 08:39:00,A0212,A0227,419.57,normal,0
T24504,2025-02-12 08:56:00,A0457,A0424,9758.58,structuring,1
T15317,2025-02-12 09:45:00,A0343,A0023,5462.98,normal,0
T5589,2025-02-12 09:45:00,A0393,A0492,5670.98,normal,0
T21476,2025-02-12 09:50:00,A0102,A0102,2793.94,self_loop,1
T5985,2025-02-12 09:53:00,A0488,A0091,7478.69,normal,0
T1467,2025-02-12 10:15:00,A0095,A0258,9087.05,normal,0
T3099,2025-02-12 10:25:00,A0105,A0462,4536.55,normal,0
T12788,2025-02-12 10:27:00,A0346,A0058,8554.43,normal,0
T7859,2025-02-12 10:36:00,A0467,A0473,9928.81,normal,0
T20036,2025-02-12 10:38:00,A0004,A0120,7810.68,circular_flow,1
T20034,2025-02-12 10:38:00,A0120,A0391,8010.68,circular_flow,1
T20035,2025-02-12 10:38:00,A0391,A0004,7910.68,circular_flow,1
T5379,2025-02-12 10:43:00,A0093,A0161,5690.7,normal,0
T11700,2025-02-12 10:51:00,A0179,A0207,3882.15,normal,0
T13923,2025-02-12 11:09:00,A0479,A0440,8532.01,normal,0
T14894,2025-02-12 11:15:00,A0220,A0054,3890.34,normal,0
T11897,2025-02-12 11:17:00,A0274,A0277,2186.7,normal,0
T8953,2025-02-12 11:27:00,A0303,A0410,2306.82,normal,0
T2533,2025-02-12 11:32:00,A0448,A0276,7379.88,normal,0
T14140,2025-02-12 11:37:00,A0288,A0467,3608.41,normal,0
T9432,2025-02-12 11:46:00,A0440,A0257,748.42,normal,0
T10390,2025-02-12 11:48:00,A0084,A0148,3210.83,normal,0
T21767,2025-02-12 11:54:00,A0302,A0302,8434.06,self_loop,1
T25231,2025-02-12 11:55:00,A0413,A0243,9752.1,structuring,1
T11657,2025-02-12 12:01:00,A0161,A0335,2484.81,normal,0
T10000,2025-02-12 12:05:00,A0310,A0281,3098.42,normal,0
T15635,2025-02-12 12:07:00,A0386,A0130,2190.02,normal,0
T6726,2025-02-12 12:08:00,A0219,A0448,3241.69,normal,0
T3857,2025-02-12 12:10:00,A0418,A0041,3557.69,normal,0
T20711,2025-02-12 12:11:00,A0014,A0333,8256.36,circular_flow,1
T20710,2025-02-12 12:11:00,A0113,A0014,8356.36,circular_flow,1
T20709,2025-02-12 12:11:00,A0333,A0113,8456.36,circular_flow,1
T18569,2025-02-12 12:15:00,A0423,A0448,8727.0,normal,0
T6981,2025-02-12 12:28:00,A0001,A0340,6905.94,normal,0
T4412,2025-02-12 12:46:00,A0243,A0323,3918.6,normal,0
T16805,2025-02-12 13:11:00,A0413,A0143,5497.68,normal,0
T7187,2025-02-12 13:30:00,A0351,A0324,299.31,normal,0
T11117,2025-02-12 13:39:00,A0494,A0393,4383.02,normal,0
T16513,2025-02-12 13:47:00,A0213,A0258,7242.5,normal,0
T11474,2025-02-12 13:53:00,A0484,A0334,6677.76,normal,0
T13476,2025-02-12 13:58:00,A0499,A0125,1060.55,normal,0
T11317,2025-02-12 14:34:00,A0291,A0310,3807.78,normal,0
T3994,2025-02-12 14:40:00,A0119,A0102,7749.76,normal,0
T13361,2025-02-12 14:54:00,A0290,A0259,4418.81,normal,0
T18805,2025-02-12 15:00:00,A0429,A0192,5631.11,normal,0
T2605,2025-02-12 15:13:00,A0202,A0148,9578.19,normal,0
T22150,2025-02-12 15:16:00,A0141,A0141,8315.64,self_loop,1
T9559,2025-02-12 15:35:00,A0044,A0011,6671.7,normal,0
T4984,2025-02-12 15:36:00,A0103,A0287,2728.59,normal,0
T5163,2025-02-12 15:45:00,A0389,A0333,6790.77,normal,0
T7318,2025-02-12 15:47:00,A0096,A0361,644.2,normal,0
T414,2025-02-12 15:49:00,A0150,A0289,7866.62,normal,0
T16827,2025-02-12 15:56:00,A0412,A0131,1180.87,normal,0
T1932,2025-02-12 15:57:00,A0150,A0365,7948.54,normal,0
T1041,2025-02-12 16:01:00,A0456,A0243,1257.71,normal,0
T10591,2025-02-12 16:14:00,A0240,A0014,8881.59,normal,0
T13515,2025-02-12 16:15:00,A0244,A0333,4239.01,normal,0
T2935,2025-02-12 16:27:00,A0215,A0052,1168.03,normal,0
T8938,2025-02-12 16:32:00,A0126,A0488,4343.43,normal,0
T13153,2025-02-12 16:41:00,A0399,A0456,5556.03,normal,0
T3535,2025-02-12 16:51:00,A0264,A0379,3747.82,normal,0
T25544,2025-02-12 16:58:00,A0173,A0359,9246.4,structuring,1
T17869,2025-02-12 17:14:00,A0416,A0205,8682.22,normal,0
T13006,2025-02-12 17:32:00,A0162,A0104,290.95,normal,0
T7101,2025-02-12 17:40:00,A0343,A0446,3473.03,normal,0
T17245,2025-02-12 17:48:00,A0133,A0120,565.66,normal,0
T19390,2025-02-12 17:48:00,A0102,A0173,7997.06,normal,0
T8489,2025-02-12 17:56:00,A0374,A0268,2724.16,normal,0
T19211,2025-02-12 18:13:00,A0007,A0160,5483.16,normal,0
T21596,2025-02-12 18:14:00,A0120,A0120,6870.43,self_loop,1
T11121,2025-02-12 18:16:00,A0211,A0405,9374.15,normal,0
T4868,2025-02-12 18:54:00,A0328,A0315,4215.02,normal,0
T6896,2025-02-12 19:23:00,A0263,A0237,4251.8,normal,0
T18303,2025-02-12 20:32:00,A0107,A0237,2804.79,normal,0
T15498,2025-02-12 20:34:00,A0368,A0015,1342.05,normal,0
T23687,2025-02-13 00:00:00,A0333,A0280,7284.14,after_hours,1
T23787,2025-02-13 00:07:00,A0391,A0153,3853.86,after_hours,1
T23997,2025-02-13 00:30:00,A0102,A0449,8554.44,after_hours,1
T23283,2025-02-13 00:44:00,A0309,A0011,1676.78,after_hours,1
T22617,2025-02-13 01:34:00,A0413,A0430,7280.95,after_hours,1
T23586,2025-02-13 04:09:00,A0215,A0130,4047.6,after_hours,1
T22726,2025-02-13 05:31:00,A0360,A0145,8086.67,after_hours,1
T20979,2025-02-13 06:47:00,A0391,A0215,9191.49,circular_flow,1
T20981,2025-02-13 06:47:00,A0014,A0391,8991.49,circular_flow,1
T20980,2025-02-13 06:47:00,A0215,A0014,9091.49,circular_flow,1
T5288,2025-02-13 06:52:00,A0462,A0026,1483.13,normal,0
T14242,2025-02-13 06:56:00,A0173,A0027,458.66,normal,0
T6716,2025-02-13 08:37:00,A0414,A0206,9041.94,normal,0
T13764,2025-02-13 09:12:00,A0099,A0302,9334.93,normal,0
T17275,2025-02-13 09:17:00,A0423,A0402,1590.62,normal,0
T21835,2025-02-13 09:40:00,A0126,A0126,2364.97,self_loop,1
T13100,2025-02-13 09:50:00,A0209,A0191,1714.82,normal,0
T16287,2025-02-13 09:51:00,A0066,A0038,6616.99,normal,0
T1971,2025-02-13 09:57:00,A0049,A0197,7526.9,normal,0
T6806,2025-02-13 10:38:00,A0324,A0379,6590.73,normal,0
T21999,2025-02-13 10:39:00,A0014,A0014,6264.7,self_loop,1
T4987,2025-02-13 10:39:00,A0272,A0066,7226.38,normal,0
T5404,2025-02-13 10:56:00,A0193,A0104,6912.69,normal,0
T11109,2025-02-13 11:15:00,A0380,A0478,6009.86,normal,0
T22092,2025-02-13 11:18:00,A0120,A0120,6412.89,self_loop,1
T16405,2025-02-13 11:19:00,A0415,A0105,9941.17,normal,0
T16391,2025-02-13 11:35:00,A0363,A0174,535.47,normal,0
T17366,2025-02-13 11:53:00,A0332,A0118,3410.74,normal,0
T18013,2025-02-13 12:03:00,A0247,A0359,6673.4,normal,0
T9079,2025-02-13 12:13:00,A0407,A0335,7922.79,normal,0
T9826,2025-02-13 12:17:00,A0447,A0070,5043.77,normal,0
T9557,2025-02-13 12:17:00,A0114,A0052,7649.2,normal,0
T17258,2025-02-13 12:24:00,A0315,A0124,507.73,normal,0
T10367,2025-02-13 12:26:00,A0062,A0243,7147.86,normal,0
T15768,2025-02-13 12:34:00,A0008,A0428,829.54,normal,0
T6674,2025-02-13 12:37:00,A0259,A0059,1730.93,normal,0
T1377,2025-02-13 12:54:00,A0334,A0268,9309.25,normal,0
T8976,2025-02-13 12:59:00,A0473,A0291,9878.66,normal,0
T22393,2025-02-13 13:15:00,A0259,A0259,7886.15,self_loop,1
T10911,2025-02-13 13:29:00,A0224,A0241,1553.74,normal,0
T20660,2025-02-13 13:33:00,A0048,A0195,7293.67,circular_flow,1
T20658,2025-02-13 13:33:00,A0195,A0141,7493.67,circular_flow,1
T20659,2025-02-13 13:33:00,A0141,A0048,7393.67,circular_flow,1
T5080,2025-02-13 13:35:00,A0187,A0032,2946.43,normal,0
T24357,2025-02-13 13:58:00,A0072,A0217,9119.22,structuring,1
T4400,2025-02-13 14:04:00,A0127,A0183,4300.55,normal,0
T24437,2025-02-13 14:17:00,A0080,A0067,9708.17,structuring,1
T2208,2025-02-13 14:21:00,A0183,A0050,3861.22,normal,0
T2796,2025-02-13 14:32:00,A0341,A0392,9544.16,normal,0
T13684,2025-02-13 14:47:00,A0419,A0490,321.66,normal,0
T18484,2025-02-13 14:50:00,A0063,A0385,3061.42,normal,0
T19296,2025-02-13 14:53:00,A0309,A0094,2323.74,normal,0
T11982,2025-02-13 14:54:00,A0071,A0175,7992.62,normal,0
T15574,2025-02-13 15:03:00,A0421,A0295,1810.44,normal,0
T17299,2025-02-13 15:04:00,A0128,A0200,1193.85,normal,0
T12572,2025-02-13 15:04:00,A0462,A0107,5006.34,normal,0
T2999,2025-02-13 15:10:00,A0439,A0433,2768.67,normal,0
T5385,2025-02-13 15:11:00,A0292,A0341,2124.83,normal,0
T2173,2025-02-13 15:15:00,A0372,A0390,3472.96,normal,0
T25088,2025-02-13 15:20:00,A0175,A0493,9299.19,structuring,1
T10013,2025-02-13 15:29:00,A0136,A0073,4080.7,normal,0
T1384,2025-02-13 15:32:00,A0226,A0188,5173.54,normal,0
T15544,2025-02-13 15:37:00,A0074,A0400,703.44,normal,0
T10922,2025-02-13 15:42:00,A0263,A0440,6625.24,normal,0
T19201,2025-02-13 15:46:00,A0175,A0115,7687.9,normal,0
T18440,2025-02-13 15:47:00,A0191,A0030,3184.11,normal,0
T9879,2025-02-13 15:55:00,A0021,A0101,7093.81,normal,0
T11953,2025-02-13 15:56:00,A0196,A0231,432.78,normal,0
T5391,2025-02-13 16:00:00,A0139,A0018,3639.46,normal,0
T24694,2025-02-13 16:09:00,A0288,A0052,9806.41,structuring,1
T6943,2025-02-13 16:13:00,A0260,A0420,7536.5,normal,0
T15038,2025-02-13 16:18:00,A0359,A0108,5948.99,normal,0
T17531,2025-02-13 16:21:00,A0282,A0328,673.14,normal,0
T10506,2025-02-13 16:23:00,A0409,A0163,7951.12,normal,0
T2583,2025-02-13 16:30:00,A0429,A0376,972.1,normal,0
T25224,2025-02-13 16:34:00,A0014,A0290,9557.5,structuring,1
T8147,2025-02-13 16:39:00,A0149,A0417,3330.76,normal,0
T2788,2025-02-13 16:44:00,A0037,A0314,7684.28,normal,0
T8173,2025-02-13 16:48:00,A0215,A0264,6385.93,normal,0
T947,2025-02-13 16:49:00,A0168,A0079,3097.25,normal,0
T16215,2025-02-13 16:53:00,A0136,A0250,2558.91,normal,0
T9799,2025-02-13 16:54:00,A0474,A0246,4247.23,normal,0
T1082,2025-02-13 17:25:00,A0444,A0373,3319.64,normal,0
T24271,2025-02-13 17:41:00,A0195,A0241,9596.37,structuring,1
T19220,2025-02-13 17:42:00,A0386,A0479,3779.82,normal,0
T16574,2025-02-13 17:53:00,A0470,A0090,7915.73,normal,0
T1917,2025-02-13 17:56:00,A0232,A0154,9056.29,normal,0
T17797,2025-02-13 18:42:00,A0255,A0078,5399.28,normal,0
T23682,2025-02-14 00:25:00,A0141,A0120,4878.75,after_hours,1
T22635,2025-02-14 01:33:00,A0367,A0419,3902.39,after_hours,1
T23162,2025-02-14 02:40:00,A0415,A0336,8227.05,after_hours,1
T23731,2025-02-14 03:16:00,A0380,A0491,3259.99,after_hours,1
T23540,2025-02-14 03:56:00,A0333,A0450,5667.32,after_hours,1
T22733,2025-02-14 04:23:00,A0048,A0285,3423.73,after_hours,1
T7972,2025-02-14 06:20:00,A0307,A0319,6240.04,normal,0
T8067,2025-02-14 08:00:00,A0375,A0406,5567.46,normal,0
T7342,2025-02-14 08:30:00,A0160,A0033,2994.32,normal,0
T25446,2025-02-14 08:47:00,A0048,A0426,9229.73,structuring,1
T4428,2025-02-14 08:59:00,A0120,A0390,4367.28,normal,0
T8154,2025-02-14 09:00:00,A0087,A0191,2763.87,normal,0
T659,2025-02-14 09:02:00,A0127,A0378,2913.34,normal,0
T6213,2025-02-14 09:04:00,A0213,A0468,1844.45,normal,0
T68,2025-02-14 09:15:00,A0393,A0399,5260.87,normal,0
T17939,2025-02-14 09:17:00,A0144,A0415,8399.31,normal,0
T8826,2025-02-14 09:22:00,A0429,A0085,7220.87,normal,0
T5579,2025-02-14 09:23:00,A0237,A0170,9012.13,normal,0
T11736,2025-02-14 09:33:00,A0331,A0021,969.11,normal,0
T18110,2025-02-14 09:36:00,A0175,A0019,2025.77,normal,0
T1118,2025-02-14 09:37:00,A0169,A0160,722.16,normal,0
T12596,2025-02-14 09:41:00,A0333,A0290,3073.54,normal,0
T2993,2025-02-14 09:54:00,A0122,A0004,3722.91,normal,0
T25542,2025-02-14 09:56:00,A0173,A0177,9835.49,structuring,1
T10167,2025-02-14 09:59:00,A0368,A0267,6766.21,normal,0
